name, img, birth, death, length 
Artturi Ilmari Virtanen, http://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Virtanen.jpg/180px-Virtanen.jpg, 1895-01-15, 1973-11-11, 9700
Earl Muetterties, http://upload.wikimedia.org/wikipedia/commons/thumb/2/2e/Muetterties.JPG/220px-Muetterties.JPG, 1927-06-23, 1984-01-12, 5926
Christian Friedrich Schönbein, http://upload.wikimedia.org/wikipedia/commons/e/e2/Sch%C3%B6nbein.jpg, 1799-10-18, 1868-08-29, 5721
Paul Sabatier (chemist), http://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Paul_Sabatier.jpg/200px-Paul_Sabatier.jpg, 1854-11-05, 1941-08-14, 7573
Koichi Tanaka, http://upload.wikimedia.org/wikipedia/commons/7/72/Koichi_Tanaka_2003.jpg, 1959-08-03, , 8751
Henry Rapoport, http://upload.wikimedia.org/wikipedia/en/6/68/Henry_Rapoport.jpg, , 2002-03-07, 2548
Louis Jacques Thénard, http://upload.wikimedia.org/wikipedia/commons/thumb/1/14/Louis_Jacques_Th%C3%A9nard.jpg/250px-Louis_Jacques_Th%C3%A9nard.jpg, , 1857-06-22, 4391
Joseph Proust, http://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Proust_joseph.jpg/220px-Proust_joseph.jpg, 1754-09-26, 1826-07-05, 3220
Fritz Pregl, http://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Fritz_Pregl.jpg/180px-Fritz_Pregl.jpg, 1869-09-03, 1930-12-13, 7170
Vladimir Prelog, http://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Vladimir_Prelog_ETH-Bib_Portr_00214.jpg/220px-Vladimir_Prelog_ETH-Bib_Portr_00214.jpg, 1906-07-23, 1998-01-07, 14857
Mikhail Tsvet, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/Mikhail_Tsvet.jpg/230px-Mikhail_Tsvet.jpg, , , 11468
William Ramsay, http://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/William_Ramsay.jpg/180px-William_Ramsay.jpg, 1852-10-02, 1916-07-23, 11005
Pierre Jean Robiquet, http://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Pierre-Jean_Robiquet_vers_1830.jpg/250px-Pierre-Jean_Robiquet_vers_1830.jpg, 1780-01-14, , 17675
Theodore William Richards, http://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Richards_Theodore_William_lab.jpg/180px-Richards_Theodore_William_lab.jpg, 1868-01-31, 1928-04-02, 15743
Dmitri Mendeleev, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/DIMendeleevCab.jpg/220px-DIMendeleevCab.jpg, 1834-02-08, 1907-02-02, 34292
Lise Meitner, http://upload.wikimedia.org/wikipedia/commons/thumb/0/03/Lise_Meitner_%281878-1968%29%2C_lecturing_at_Catholic_University%2C_Washington%2C_D.C.%2C_1946.jpg/220px-Lise_Meitner_%281878-1968%29%2C_lecturing_at_Catholic_University%2C_Washington%2C_D.C.%2C_1946.jpg, , 1968-10-27, 38629
Alfred Nobel, http://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Alfred_Nobel3.jpg/220px-Alfred_Nobel3.jpg, 1833-10-21, 1896-12-10, 22135
Henry Eyring (chemist), http://upload.wikimedia.org/wikipedia/en/thumb/4/49/HenryEyring1951.jpg/220px-HenryEyring1951.jpg, 1901-02-20, 1981-12-26, 26843
Humphry Davy, http://upload.wikimedia.org/wikipedia/commons/thumb/8/8f/Sir_Humphry_Davy%2C_Bt_by_Thomas_Phillips.jpg/250px-Sir_Humphry_Davy%2C_Bt_by_Thomas_Phillips.jpg, 1778-12-17, 1829-05-29, 37607
Robert Curl, http://upload.wikimedia.org/wikipedia/commons/thumb/0/05/Robert_Curl_crop_2009_CHAO.jpg/220px-Robert_Curl_crop_2009_CHAO.jpg, 1933-08-23, , 16864
Melvin Calvin, http://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Melvin_Calvin_1960s.jpg/240px-Melvin_Calvin_1960s.jpg, , 1997-01-08, 32756
Kary Mullis, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Kary_Mullis.jpg/220px-Kary_Mullis.jpg, 1944-12-28, , 27220
Georg Ernst Stahl, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e2/Georg_Ernst_Stahl.png/240px-Georg_Ernst_Stahl.png, 1659-10-22, 1734-05-25, 10744
Jean Stas, http://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Stas_Jean_Servais_young.jpg/150px-Stas_Jean_Servais_young.jpg, 1813-08-21, 1891-12-14, 4948
K. C. Nicolaou, http://upload.wikimedia.org/wikipedia/commons/a/ac/Nicilaou.jpg, 1946-07-05, , 8157
Ernest Solvay, http://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Ernest_Solvay_1900s.jpg/270px-Ernest_Solvay_1900s.jpg, 1838-04-16, 1922-05-27, 4565
John Warner (chemist), http://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/John_Warner_CHF-Innovation-Day-2014-302.jpg/220px-John_Warner_CHF-Innovation-Day-2014-302.jpg, , , 5248
Max Volmer, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Bundesarchiv_Bild_183-57000-0454%2C_Berlin%2C_Max_Volmer.jpg/220px-Bundesarchiv_Bild_183-57000-0454%2C_Berlin%2C_Max_Volmer.jpg, , 1965-06-04, 11617
Vincent du Vigneaud, http://upload.wikimedia.org/wikipedia/en/8/87/Vincent_du_Vigneaud.jpg, , 1978-12-11, 7330
Arne Tiselius, http://upload.wikimedia.org/wikipedia/commons/b/b1/Arne_Tiselius.jpg, 1902-08-10, 1971-10-29, 9265
William Sage Rapson, http://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Flag_of_South_Africa.svg/20px-Flag_of_South_Africa.svg.png, 1912-08-14, 1999-06-25, 2667
Thomas A. Steitz, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/Nobel_Prize_2009-Press_Conference_KVA-10.jpg/220px-Nobel_Prize_2009-Press_Conference_KVA-10.jpg, 1940-08-23, , 14252
Georges Urbain, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Solvay_conference%2C_1922.jpg/320px-Solvay_conference%2C_1922.jpg, 1872-04-12, 1938-11-05, 2134
August Kekulé, http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Frkekul%C3%A9.jpg/220px-Frkekul%C3%A9.jpg, 1829-09-07, 1896-07-13, 16017
Otto Wallach, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Otto_Wallach_1880s.jpg/220px-Otto_Wallach_1880s.jpg, 1847-03-27, 1931-02-26, 7964
George Andrew Olah, http://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Ol%C3%A1h_Gy%C3%B6rgy_el%C5%91ad%C3%A1sa_8299.jpg/220px-Ol%C3%A1h_Gy%C3%B6rgy_el%C5%91ad%C3%A1sa_8299.jpg, 1927-05-22, 2017-03-08, 14199
Thomas Summers West, http://upload.wikimedia.org/wikipedia/commons/thumb/4/41/T.S.West_1976_Macaulay_Institute%2C_Aberdeen.jpg/220px-T.S.West_1976_Macaulay_Institute%2C_Aberdeen.jpg, 1927-11-18, 2010-01-10, 6560
William Henry Perkin, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/William_Henry_Perkin.jpg/220px-William_Henry_Perkin.jpg, 1838-03-12, 1907-07-15, 10931
Alessandro Volta, http://upload.wikimedia.org/wikipedia/commons/thumb/5/52/Alessandro_Volta.jpeg/220px-Alessandro_Volta.jpeg, , 1827-03-05, 15585
Max Tishler, http://upload.wikimedia.org/wikipedia/en/thumb/5/51/Max_Tishler.gif/220px-Max_Tishler.gif, , 1989-03-18, 17334
Evangelista Torricelli, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/Libr0367.jpg/220px-Libr0367.jpg, , , 17488
George Porter, http://upload.wikimedia.org/wikipedia/commons/thumb/4/43/George_Porter_Nobel.jpg/220px-George_Porter_Nobel.jpg, 1920-12-06, 2002-08-31, 13172
Guillaume-François Rouelle, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Guillaume-Fran%C3%A7ois_Rouelle.jpg/225px-Guillaume-Fran%C3%A7ois_Rouelle.jpg, , , 2170
Jens Christian Skou, http://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Skou2008.jpg/220px-Skou2008.jpg, 1918-10-08, , 10184
Robert Robinson (organic chemist), http://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Robert_Robinson_organic_chemist.jpg/220px-Robert_Robinson_organic_chemist.jpg, 1886-09-13, 1975-02-08, 11929
Nikolay Semyonov, http://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Nikolay_Semyonov_Nobel.jpg/220px-Nikolay_Semyonov_Nobel.jpg, , 1986-09-25, 9364
Hilaire Rouelle, http://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Hilaire-Marin-Rouelle.jpg/220px-Hilaire-Marin-Rouelle.jpg, , 1779-04-07, 1261
Daniel Rutherford, http://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Rutherford_Daniel.jpg/220px-Rutherford_Daniel.jpg, , , 4301
Salimuzzaman Siddiqui, http://upload.wikimedia.org/wikipedia/en/thumb/d/d1/Salimuzzaman.jpg/220px-Salimuzzaman.jpg, 1897-10-19, 1994-04-14, 15785
Richard R. Schrock, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/R._Schrock_2012.jpg/220px-R._Schrock_2012.jpg, 1945-01-04, , 15564
Jeremias Benjamin Richter, http://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Jeremias_Benjamin_Richter.jpeg/220px-Jeremias_Benjamin_Richter.jpeg, 1762-03-10, 1807-04-14, 4583
Andrés Manuel del Río, http://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Del_Rio.jpg/200px-Del_Rio.jpg, 1764-11-10, 1849-03-23, 10947
Gábor A. Somorjai, http://upload.wikimedia.org/wikipedia/commons/0/0e/Gabor_Somorjai.jpg, 1935-05-04, , 20044
Joseph Swan, http://upload.wikimedia.org/wikipedia/commons/7/7c/Joseph_Wilson_Swan.jpg, 1828-10-31, 1914-05-27, 17378
S. P. L. Sørensen, http://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/SPL_Sorensen.jpg/225px-SPL_Sorensen.jpg, , 1939-02-12, 1863
Alfred Stock, http://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Alfred_Stock.jpg/250px-Alfred_Stock.jpg, 1876-07-16, 1946-08-12, 10001
Rudolph Pariser, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Rudy_and_Louise_Pariser_ID2005.jpg/220px-Rudy_and_Louise_Pariser_ID2005.jpg, 1923-12-08, , 4126
Stanford Moore, http://upload.wikimedia.org/wikipedia/en/7/7f/Stanford_Moore.jpg, , 1982-08-24, 6025
Theodor Svedberg, http://upload.wikimedia.org/wikipedia/commons/thumb/9/92/The-svedberg-1.jpg/180px-The-svedberg-1.jpg, 1884-08-30, 1971-02-25, 7198
Ronald George Wreyford Norrish, http://upload.wikimedia.org/wikipedia/en/4/44/Ronald_George_Wreyford_Norrish.jpg, 1897-11-09, 1978-06-07, 7059
Frederick Soddy, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Frederick_Soddy.jpg/180px-Frederick_Soddy.jpg, 1877-09-02, 1956-09-22, 16846
Tadeusz Reichstein, http://upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Thadeus_Reichstein_ETH-Bib_Portr_10137.jpg/220px-Thadeus_Reichstein_ETH-Bib_Portr_10137.jpg, 1897-07-20, 1996-08-01, 8740
Charles Lee Reese, http://upload.wikimedia.org/wikipedia/commons/thumb/1/1f/Dr._Charles_Lee_Reese.jpg/220px-Dr._Charles_Lee_Reese.jpg, 1862-11-04, 1940-04-12, 3972
William Howard Stein, http://upload.wikimedia.org/wikipedia/en/d/dd/William_Howard_Stein.jpg, 1911-06-25, 1980-02-02, 5996
Richard Laurence Millington Synge, http://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Richard_Laurence_Millington_Synge.jpg/220px-Richard_Laurence_Millington_Synge.jpg, 1914-10-28, 1994-08-18, 6949
Wilhelm Ostwald, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Wilhelm_Ostwald_by_Nicola_Perscheid.jpg/220px-Wilhelm_Ostwald_by_Nicola_Perscheid.jpg, 1853-09-02, 1932-04-04, 15900
Giulio Natta, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Giulio_Natta_1960s.jpg/220px-Giulio_Natta_1960s.jpg, 1903-02-26, 1979-05-02, 6896
François-Marie Raoult, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Raoult.jpg/150px-Raoult.jpg, , 1901-05, 7781
F. Gordon A. Stone, http://upload.wikimedia.org/wikipedia/en/thumb/6/63/F._Gordon_A._Stone.jpg/220px-F._Gordon_A._Stone.jpg, , 2011-04-06, 5456
Lars Onsager, http://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Lars_Onsager2.jpg/220px-Lars_Onsager2.jpg, 1903-11-27, 1976-10-05, 15666
Hermann Staudinger, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Hermann_Staudinger.jpg/220px-Hermann_Staudinger.jpg, 1881-03-23, 1965-09-08, 12350
Xi Jinping, http://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Xi_Jinping_2016.jpg/220px-Xi_Jinping_2016.jpg, 1953-06-15, , 83795
Louis Pasteur, http://upload.wikimedia.org/wikipedia/commons/thumb/9/96/Louis_Pasteur%2C_foto_av_F%C3%A9lix_Nadar_Crisco_edit.jpg/220px-Louis_Pasteur%2C_foto_av_F%C3%A9lix_Nadar_Crisco_edit.jpg, 1822-12-27, 1895-09-28, 67670
Richard Smalley, http://upload.wikimedia.org/wikipedia/commons/thumb/a/a8/Richard_Smalley.jpg/220px-Richard_Smalley.jpg, 1943-06-06, 2005-10-28, 25542
Frederick Sanger, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Frederick_Sanger2.jpg/220px-Frederick_Sanger2.jpg, 1918-08-13, 2013-11-19, 35314
George M. Whitesides, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/George_Whitesides_HD2010_Othmer_Gold_Medal_portrait6.JPG/220px-George_Whitesides_HD2010_Othmer_Gold_Medal_portrait6.JPG, 1939-08-03, , 33042
J. J. Thomson, http://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/J.J_Thomson.jpg/200px-J.J_Thomson.jpg, 1856-12-18, 1940-08-30, 35364
Venkatraman Ramakrishnan, http://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Venki_Ramakrishnan.jpg/220px-Venki_Ramakrishnan.jpg, , , 27080
Henry Taube, http://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/DrHenryTaube.jpg/220px-DrHenryTaube.jpg, 1915-11-30, 2005-11-16, 33788
Ernest Rutherford, http://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/Ernest_Rutherford_LOC.jpg/220px-Ernest_Rutherford_LOC.jpg, 1871-08-30, 1937-10-19, 40569
Marie Curie, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7e/Marie_Curie_c1920.jpg/220px-Marie_Curie_c1920.jpg, 1867-11-07, 1934-07-04, 67267
Roger Y. Tsien, http://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Roger_Tsien-press_conference_Dec_07th%2C_2008-2.jpg/220px-Roger_Tsien-press_conference_Dec_07th%2C_2008-2.jpg, 1952-02-01, 2016-08-24, 34983
Johannes Diderik van der Waals, http://upload.wikimedia.org/wikipedia/commons/thumb/7/7c/Johannes_Diderik_van_der_Waals.jpg/230px-Johannes_Diderik_van_der_Waals.jpg, 1837-11-23, 1923-03-08, 28576
Ellen Swallow Richards, http://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Ellen_Swallow_Richards_%282%29.jpg/220px-Ellen_Swallow_Richards_%282%29.jpg, 1842-12-03, 1911-03-30, 41564
Ilya Prigogine, http://upload.wikimedia.org/wikipedia/en/thumb/c/c6/Ilya_Prigogine.jpg/220px-Ilya_Prigogine.jpg, 1917-01-25, 2003-05-28, 21929
Fraser Stoddart, http://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Nobel_Laureates_0953_%2831117136180%29.jpg/220px-Nobel_Laureates_0953_%2831117136180%29.jpg, 1942-05-24, , 23873
Muhammad ibn Zakariya al-Razi, http://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Portrait_of_Rhazes_%28al-Razi%29_%28AD_865_-_925%29_Wellcome_L0005053.jpg/220px-Portrait_of_Rhazes_%28al-Razi%29_%28AD_865_-_925%29_Wellcome_L0005053.jpg, , , 60774
Alfred Werner, http://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Alfred_Werner.jpg/180px-Alfred_Werner.jpg, , 1919-11-15, 9343
Glenn T. Seaborg, http://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Glenn_Seaborg_-_1964.jpg/220px-Glenn_Seaborg_-_1964.jpg, 1912-04-19, 1999-02-25, 57050
Margaret Thatcher, http://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Margaret_Thatcher.png/220px-Margaret_Thatcher.png, 1925-10-13, 2013-04-08, 141391
Linus Pauling, http://upload.wikimedia.org/wikipedia/commons/thumb/5/58/L_Pauling.jpg/220px-L_Pauling.jpg, 1901-02-28, 1994-08-19, 99611
