name, img, birth, death, length 
Charles Geschke, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b8/Charles_Geschke_photo.png/180px-Charles_Geschke_photo.png, 1939-09-11, , 8459
Bryan Cantrill, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f6/Bryan_Cantrill_1.jpg/220px-Bryan_Cantrill_1.jpg, , , 5867
Fred Brooks, http://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Fred_Brooks.jpg/220px-Fred_Brooks.jpg, 1931-04-19, , 12422
Tracy Camp, http://upload.wikimedia.org/wikipedia/commons/thumb/9/92/TracyCamp.jpeg/200px-TracyCamp.jpeg, 1964-09-27, , 2034
Rodney Brooks, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Rodney_Brooks_ML40.jpg/250px-Rodney_Brooks_ML40.jpg, 1954-12-30, , 9633
Manindra Agrawal, http://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Manindra_Agarwal.jpg/220px-Manindra_Agarwal.jpg, 1966-05-20, , 5401
Node.js, http://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Node.js_logo.svg/220px-Node.js_logo.svg.png, 2009-05-272017-03-012017-02-22, , 24147
Christopher J. Date, http://upload.wikimedia.org/wikipedia/commons/8/81/Cdate2.jpg, , , 3129
Whitfield Diffie, http://upload.wikimedia.org/wikipedia/commons/thumb/1/19/Whit_Diffie_at_CFP_2007.jpg/250px-Whit_Diffie_at_CFP_2007.jpg, 1944-06-05, , 20686
Paul Hudak, http://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Paul_Hudak_in_2013.jpg/220px-Paul_Hudak_in_2013.jpg, 1952-07-15, 2015-04-29, 2948
T. V. Raman, http://upload.wikimedia.org/wikipedia/commons/thumb/7/78/TV_Raman_in_October_2011.jpg/220px-TV_Raman_in_October_2011.jpg, 1965-05-04, , 4667
Martin Odersky, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Mark_Odersky_photo_by_Linda_Poeng.jpg/220px-Mark_Odersky_photo_by_Linda_Poeng.jpg, 1958-09-05, , 2949
David Patterson (computer scientist), http://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/David_A_Patterson.jpg/220px-David_A_Patterson.jpg, 1947-11-16, , 10263
David Parnas, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e4/David_Parnas.jpg/150px-David_Parnas.jpg, 1941-02-10, , 6362
John Ousterhout, http://upload.wikimedia.org/wikipedia/commons/5/59/Ouster_face.png, 1954-10-15, , 3568
Raj Reddy, http://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/ProfReddys_Photo_Cropped.jpg/230px-ProfReddys_Photo_Cropped.jpg, 1937-06-13, , 21839
Radia Perlman, http://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Radia_Perlman_2009.jpg/220px-Radia_Perlman_2009.jpg, , , 6869
Gordon Plotkin, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/Gordon_Plotkin.jpg/220px-Gordon_Plotkin.jpg, 1946-09-09, , 6737
Simon Peyton Jones, http://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Professor_Simon_Peyton_Jones_FRS.jpg/220px-Professor_Simon_Peyton_Jones_FRS.jpg, 1958-01-18, , 8474
Willem van der Poel, http://upload.wikimedia.org/wikipedia/commons/thumb/e/e3/Willem_van_der_Poel.jpg/220px-Willem_van_der_Poel.jpg, 1926-12-02, , 2928
